,Product ID,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Air temperature [C],Process temperature [C]
9190,M24050,M,1439.0,38.5,34.0,0,25.0,36.0
9191,M24051,M,1970.0,21.6,37.0,0,24.899999999999977,36.0
9192,L56372,L,,35.8,40.0,0,24.899999999999977,36.0
9193,M24053,M,1530.0,40.9,42.0,0,24.899999999999977,36.0
9194,L56374,L,1393.0,40.6,45.0,0,24.899999999999977,35.89999999999998
9195,L56375,L,1532.0,37.6,47.0,0,24.899999999999977,36.0
9196,L56376,L,1607.0,37.7,49.0,0,25.0,35.89999999999998
9197,M24057,M,1469.0,49.0,51.0,0,24.899999999999977,35.80000000000001
9198,M24058,M,1538.0,37.6,54.0,0,24.899999999999977,35.80000000000001
9199,,L,1613.0,31.4,57.0,0,24.899999999999977,35.80000000000001
9200,M24060,M,1602.0,32.1,,0,24.899999999999977,35.80000000000001
9201,L56381,L,1404.0,44.2,62.0,0,24.80000000000001,35.69999999999999
9202,L56382,L,1548.0,36.9,,0,24.80000000000001,35.80000000000001
9203,L56383,L,1559.0,35.2,66.0,0,24.80000000000001,35.80000000000001
9204,L56384,L,1621.0,36.1,68.0,0,24.80000000000001,35.80000000000001
9205,L56385,L,1579.0,32.9,70.0,0,24.80000000000001,35.80000000000001
9206,M24066,M,1547.0,44.0,72.0,0,24.899999999999977,35.89999999999998
9207,L56387,L,1386.0,48.6,75.0,0,24.899999999999977,35.80000000000001
9208,L56388,L,1406.0,40.9,77.0,0,25.0,35.89999999999998
9209,M24069,M,1393.0,55.9,79.0,0,25.0,36.0
9210,M24070,M,2456.0,13.9,82.0,0,24.899999999999977,36.0
9211,M24071,M,1409.0,49.1,85.0,0,25.0,36.0
9212,L56392,L,1390.0,53.9,88.0,0,25.0,35.89999999999998
9213,L56393,L,1679.0,32.4,90.0,0,25.0,36.0
9214,L56394,L,1508.0,37.1,92.0,0,25.0,35.89999999999998
9215,L56395,L,1681.0,31.7,94.0,0,24.899999999999977,35.80000000000001
9216,H38630,H,1469.0,43.7,96.0,0,24.69999999999999,35.80000000000001
9217,L56397,L,1421.0,49.6,101.0,0,24.80000000000001,35.80000000000001
9218,L56398,L,1354.0,50.2,103.0,0,24.69999999999999,35.80000000000001
9219,M24079,M,1350.0,57.0,105.0,0,24.69999999999999,35.80000000000001
9220,L56400,L,1282.0,58.1,108.0,0,24.80000000000001,35.89999999999998
9221,M24081,M,1675.0,30.0,110.0,0,24.80000000000001,36.0
9222,M24082,M,1525.0,38.5,113.0,0,24.899999999999977,36.0
9223,L56403,L,1382.0,43.9,116.0,0,24.899999999999977,36.0
9224,L56404,L,1450.0,46.8,118.0,0,24.899999999999977,36.0
9225,,L,1820.0,23.6,120.0,0,25.0,36.10000000000002
9226,L56406,L,1822.0,23.5,122.0,0,25.0,36.10000000000002
9227,L56407,L,1473.0,44.3,124.0,0,25.0,36.10000000000002
9228,M24088,M,1572.0,37.5,126.0,0,25.100000000000023,36.10000000000002
9229,M24089,M,2042.0,17.8,129.0,0,25.100000000000023,36.0
9230,L56410,L,1922.0,22.6,132.0,0,25.19999999999999,36.19999999999999
9231,L56411,L,1539.0,36.5,,0,25.19999999999999,36.10000000000002
9232,L56412,L,1350.0,52.0,136.0,0,25.19999999999999,36.10000000000002
9233,L56413,L,1403.0,45.1,138.0,0,25.30000000000001,36.10000000000002
9234,L56414,L,1904.0,20.3,,0,25.30000000000001,36.10000000000002
9235,M24095,M,1592.0,35.2,142.0,0,25.19999999999999,35.89999999999998
9236,L56416,L,1556.0,31.6,145.0,0,25.100000000000023,35.69999999999999
9237,M24097,M,1811.0,25.4,147.0,0,25.100000000000023,35.80000000000001
9238,M24098,M,1456.0,41.2,150.0,0,25.19999999999999,35.80000000000001
9239,H38653,H,1436.0,51.9,153.0,0,25.19999999999999,35.80000000000001
9240,M24100,M,1362.0,49.6,158.0,0,25.100000000000023,35.69999999999999
9241,L56421,L,1683.0,29.1,161.0,0,25.100000000000023,35.69999999999999
9242,M24102,M,1269.0,60.9,163.0,0,25.19999999999999,35.69999999999999
9243,L56423,L,1454.0,49.0,166.0,0,25.30000000000001,35.80000000000001
9244,L56424,L,1767.0,27.3,168.0,0,25.30000000000001,35.80000000000001
9245,L56425,L,1708.0,27.3,170.0,0,25.30000000000001,35.89999999999998
9246,L56426,L,1862.0,27.0,172.0,0,25.30000000000001,35.89999999999998
9247,L56427,L,1695.0,30.7,,0,25.30000000000001,35.89999999999998
9248,M24108,M,1488.0,40.6,176.0,0,25.30000000000001,36.10000000000002
9249,L56429,L,1657.0,32.2,179.0,0,25.30000000000001,36.0
9250,H38664,H,1823.0,25.9,181.0,0,25.30000000000001,36.0
9251,M24111,M,1651.0,28.8,186.0,0,25.19999999999999,36.10000000000002
9252,M24112,M,1533.0,36.1,189.0,0,25.100000000000023,36.0
9253,M24113,M,1508.0,40.5,192.0,0,25.19999999999999,36.0
9254,L56434,L,1616.0,31.1,195.0,0,25.30000000000001,36.10000000000002
9255,L56435,L,1651.0,31.5,197.0,0,25.19999999999999,36.0
9256,L56436,L,1569.0,35.2,199.0,0,25.19999999999999,36.10000000000002
9257,M24117,M,1296.0,58.7,201.0,0,25.30000000000001,36.10000000000002
9258,H38672,H,1379.0,43.2,0.0,0,25.30000000000001,36.0
9259,M24119,M,1694.0,28.0,5.0,0,25.19999999999999,36.0
9260,L56440,L,1377.0,57.8,,0,25.19999999999999,36.0
9261,H38675,H,1470.0,38.4,10.0,0,25.30000000000001,36.0
9262,M24122,M,1404.0,47.0,15.0,0,25.30000000000001,
9263,L56443,L,1593.0,40.1,18.0,0,25.30000000000001,36.10000000000002
9264,,M,1526.0,36.9,20.0,0,25.30000000000001,36.0
9265,M24125,M,1390.0,49.7,23.0,0,25.30000000000001,35.89999999999998
9266,L56446,L,1737.0,25.5,26.0,0,25.19999999999999,35.89999999999998
9267,L56447,L,1362.0,57.3,28.0,0,25.19999999999999,35.80000000000001
9268,L56448,L,1666.0,31.5,30.0,0,25.19999999999999,35.80000000000001
9269,L56449,L,1354.0,60.9,32.0,0,25.19999999999999,35.80000000000001
9270,L56450,L,1302.0,60.4,34.0,0,25.19999999999999,
9271,L56451,L,1991.0,20.5,36.0,0,25.19999999999999,35.69999999999999
9272,L56452,L,1353.0,54.1,38.0,0,25.19999999999999,35.60000000000002
9273,H38687,H,1520.0,35.7,40.0,0,25.19999999999999,35.69999999999999
9274,L56454,L,1428.0,54.9,45.0,0,25.19999999999999,35.69999999999999
9275,L56455,L,1605.0,29.4,,0,25.19999999999999,35.69999999999999
9276,L56456,L,1691.0,30.3,49.0,0,25.100000000000023,35.69999999999999
9277,L56457,L,1447.0,48.4,51.0,0,25.19999999999999,35.69999999999999
9278,H38692,H,1606.0,39.9,53.0,0,25.19999999999999,35.80000000000001
9279,M24139,M,1645.0,28.2,58.0,0,25.19999999999999,35.80000000000001
9280,H38694,H,1470.0,43.3,61.0,0,25.19999999999999,35.80000000000001
9281,L56461,L,1336.0,45.0,66.0,0,25.19999999999999,35.89999999999998
9282,M24142,M,1414.0,44.3,68.0,0,25.19999999999999,35.89999999999998
9283,M24143,M,1802.0,27.5,71.0,0,25.30000000000001,
9284,L56464,L,1683.0,31.7,74.0,0,25.19999999999999,35.89999999999998
9285,M24145,M,1410.0,47.6,76.0,0,25.19999999999999,36.0
9286,L56466,L,1605.0,32.0,79.0,0,25.19999999999999,35.89999999999998
9287,L56467,L,1709.0,28.1,81.0,0,25.19999999999999,35.89999999999998
9288,L56468,L,1444.0,53.1,83.0,0,25.19999999999999,
9289,L56469,L,1367.0,45.0,85.0,0,25.19999999999999,35.89999999999998
9290,L56470,L,1418.0,44.2,87.0,0,25.19999999999999,36.0
9291,L56471,L,1353.0,57.8,89.0,0,25.19999999999999,36.0
9292,L56472,L,1643.0,34.1,91.0,0,25.19999999999999,36.0
9293,L56473,L,1437.0,38.0,93.0,0,25.30000000000001,36.10000000000002
9294,L56474,L,1437.0,36.2,95.0,0,25.100000000000023,36.0
9295,M24155,M,1413.0,47.9,97.0,0,25.19999999999999,36.0
9296,H38710,H,1524.0,39.1,100.0,0,25.19999999999999,36.0
9297,M24157,M,1479.0,43.4,105.0,0,25.100000000000023,35.89999999999998
9298,L56478,L,1313.0,50.6,108.0,0,25.100000000000023,
9299,M24159,M,1335.0,50.4,,0,25.100000000000023,35.89999999999998
9300,L56480,L,1367.0,41.9,113.0,0,25.100000000000023,35.89999999999998
9301,M24161,M,1459.0,50.3,115.0,0,25.100000000000023,35.89999999999998
9302,M24162,M,1804.0,25.1,,0,25.100000000000023,35.89999999999998
9303,L56483,L,1491.0,38.3,121.0,0,25.19999999999999,36.0
9304,L56484,L,1537.0,43.0,123.0,0,25.30000000000001,36.10000000000002
9305,H38719,H,1646.0,30.2,125.0,0,25.30000000000001,36.10000000000002
9306,M24166,M,1783.0,28.3,130.0,0,25.30000000000001,36.19999999999999
9307,L56487,L,1395.0,49.8,133.0,0,25.30000000000001,36.10000000000002
9308,L56488,L,1423.0,48.0,135.0,0,25.399999999999977,36.10000000000002
9309,L56489,L,1562.0,37.6,137.0,0,25.30000000000001,36.19999999999999
9310,L56490,L,1549.0,40.8,139.0,0,25.399999999999977,36.30000000000001
9311,,L,1540.0,43.2,141.0,0,25.399999999999977,36.39999999999998
9312,H38726,H,1573.0,33.6,143.0,0,25.5,36.39999999999998
9313,L56493,L,1418.0,45.1,,0,25.5,36.39999999999998
9314,M24174,M,1565.0,33.7,150.0,0,25.5,36.39999999999998
9315,L56495,L,1569.0,41.0,153.0,0,25.5,36.5
9316,H38730,H,1417.0,41.2,155.0,0,25.5,36.39999999999998
9317,L56497,L,1480.0,38.1,160.0,0,25.5,36.5
9318,L56498,L,1364.0,44.5,162.0,0,25.5,36.39999999999998
9319,L56499,L,1911.0,21.5,164.0,0,25.5,36.39999999999998
9320,L56500,L,1409.0,43.1,,0,25.399999999999977,36.30000000000001
9321,L56501,L,1335.0,53.5,168.0,0,25.399999999999977,36.19999999999999
9322,M24182,M,1512.0,38.1,170.0,0,25.5,36.30000000000001
9323,L56503,L,1447.0,40.2,173.0,0,25.600000000000023,36.39999999999998
9324,L56504,L,1537.0,37.6,175.0,0,25.600000000000023,36.30000000000001
9325,M24185,M,1510.0,40.8,177.0,0,25.600000000000023,
9326,L56506,L,1677.0,31.2,180.0,0,25.600000000000023,36.30000000000001
9327,L56507,L,1504.0,33.7,182.0,0,25.5,36.19999999999999
9328,H38742,H,2051.0,19.0,184.0,0,25.5,36.10000000000002
9329,L56509,L,1474.0,41.3,189.0,0,25.5,36.10000000000002
9330,M24190,M,1507.0,36.1,191.0,0,25.399999999999977,36.0
9331,L56511,L,1496.0,37.9,194.0,0,25.399999999999977,35.89999999999998
9332,M24192,M,1921.0,22.0,196.0,0,25.5,36.0
9333,L56513,L,1450.0,40.5,,0,25.5,36.0
9334,L56514,L,1402.0,44.8,201.0,0,25.399999999999977,35.89999999999998
9335,L56515,L,1501.0,50.0,203.0,0,25.399999999999977,35.89999999999998
9336,L56516,L,1725.0,31.9,,0,25.5,35.89999999999998
9337,H38751,H,1500.0,40.3,207.0,0,25.5,35.89999999999998
9338,H38752,H,1531.0,30.8,212.0,0,25.5,36.0
9339,L56519,L,1458.0,44.8,,0,25.5,36.0
9340,H38754,H,1577.0,37.1,0.0,0,25.399999999999977,35.89999999999998
9341,M24201,M,1363.0,46.1,5.0,0,25.30000000000001,35.89999999999998
9342,H38756,H,1706.0,31.8,8.0,0,25.30000000000001,35.89999999999998
9343,M24203,M,1391.0,50.4,13.0,0,25.30000000000001,35.80000000000001
9344,L56524,L,1616.0,33.7,16.0,0,25.19999999999999,
9345,L56525,L,1442.0,47.0,18.0,0,25.19999999999999,35.80000000000001
9346,M24206,M,1626.0,40.4,20.0,0,25.19999999999999,35.80000000000001
9347,M24207,M,1426.0,42.6,23.0,0,25.19999999999999,35.69999999999999
9348,L56528,L,1436.0,49.1,26.0,0,25.19999999999999,35.69999999999999
9349,M24209,M,1599.0,36.2,28.0,0,25.19999999999999,35.69999999999999
9350,L56530,L,2186.0,17.8,31.0,0,25.19999999999999,35.69999999999999
9351,L56531,L,1645.0,30.4,33.0,0,25.30000000000001,
9352,L56532,L,1780.0,27.9,35.0,0,25.19999999999999,35.69999999999999
9353,L56533,L,1345.0,44.3,37.0,0,25.19999999999999,35.80000000000001
9354,M24214,M,1607.0,31.9,39.0,0,25.19999999999999,
9355,L56535,L,1708.0,28.0,42.0,0,25.30000000000001,35.89999999999998
9356,L56536,L,1270.0,52.7,44.0,0,25.30000000000001,35.89999999999998
9357,M24217,M,1646.0,25.4,,0,25.30000000000001,35.89999999999998
9358,L56538,L,1407.0,45.1,,0,25.19999999999999,35.69999999999999
9359,M24219,M,1581.0,47.4,51.0,0,25.100000000000023,35.69999999999999
9360,L56540,L,1532.0,42.6,54.0,0,25.0,35.60000000000002
9361,L56541,L,1610.0,33.1,56.0,0,25.0,35.60000000000002
9362,M24222,M,1682.0,33.0,58.0,0,25.0,35.5
9363,L56543,L,,34.3,61.0,0,24.899999999999977,35.5
9364,L56544,L,1683.0,28.5,63.0,0,24.899999999999977,35.5
9365,M24225,M,1254.0,55.8,65.0,0,25.0,35.60000000000002
9366,L56546,L,1461.0,48.0,68.0,0,25.0,
9367,L56547,L,1472.0,45.1,70.0,0,24.899999999999977,35.5
9368,L56548,L,1510.0,38.6,72.0,0,24.69999999999999,35.39999999999998
9369,M24229,M,1547.0,36.8,74.0,0,24.69999999999999,35.30000000000001
9370,H38784,H,1418.0,51.9,77.0,0,24.69999999999999,35.39999999999998
9371,L56551,L,,51.3,82.0,0,24.69999999999999,35.39999999999998
9372,L56552,L,1487.0,41.4,84.0,0,24.69999999999999,35.39999999999998
9373,L56553,L,1453.0,45.5,86.0,0,24.69999999999999,35.5
9374,M24234,M,1466.0,44.7,88.0,0,24.80000000000001,35.5
9375,H38789,H,1288.0,49.5,91.0,0,24.69999999999999,35.39999999999998
9376,H38790,H,1738.0,27.7,96.0,0,24.69999999999999,35.39999999999998
9377,H38791,H,1488.0,41.0,101.0,0,24.69999999999999,35.30000000000001
9378,L56558,L,1816.0,28.8,106.0,0,24.600000000000023,35.30000000000001
9379,L56559,L,1419.0,48.5,108.0,0,24.5,35.19999999999999
9380,L56560,L,1435.0,45.7,110.0,0,24.399999999999977,35.10000000000002
9381,M24241,M,1480.0,42.4,112.0,0,24.5,35.10000000000002
9382,L56562,L,1610.0,33.6,,0,24.5,35.19999999999999
9383,H38797,H,1548.0,38.2,117.0,0,24.5,35.10000000000002
9384,M24244,M,1379.0,57.4,122.0,0,24.600000000000023,35.10000000000002
9385,M24245,M,1907.0,23.5,125.0,0,24.5,35.10000000000002
9386,M24246,M,2033.0,16.7,128.0,0,24.5,35.0
9387,H38801,H,1390.0,52.0,131.0,0,24.399999999999977,34.89999999999998
9388,M24248,M,1544.0,37.9,,0,24.5,34.89999999999998
9389,L56569,L,1258.0,57.4,139.0,0,24.600000000000023,35.0
9390,,M,1560.0,39.0,141.0,0,24.5,35.0
9391,H38805,H,2071.0,18.5,144.0,0,24.600000000000023,35.19999999999999
9392,L56572,L,1437.0,46.3,149.0,0,24.600000000000023,35.10000000000002
9393,H38807,H,1489.0,43.0,151.0,0,24.69999999999999,35.19999999999999
9394,L56574,L,1334.0,53.0,156.0,0,24.69999999999999,35.19999999999999
9395,L56575,L,1500.0,39.9,158.0,0,24.69999999999999,35.19999999999999
9396,L56576,L,1498.0,47.3,160.0,0,24.80000000000001,35.30000000000001
9397,,M,1370.0,53.4,162.0,0,24.69999999999999,35.19999999999999
9398,H38812,H,1526.0,40.1,165.0,0,24.69999999999999,35.19999999999999
9399,L56579,L,1477.0,44.8,170.0,0,24.80000000000001,35.30000000000001
9400,L56580,L,1446.0,43.9,172.0,0,24.69999999999999,35.19999999999999
9401,M24261,M,1720.0,25.6,,0,24.69999999999999,35.19999999999999
9402,L56582,L,1734.0,30.7,177.0,0,24.69999999999999,
9403,L56583,L,1697.0,29.1,179.0,0,24.69999999999999,35.10000000000002
9404,L56584,L,2007.0,19.3,181.0,0,24.69999999999999,35.19999999999999
9405,M24265,M,1469.0,48.8,183.0,0,24.69999999999999,35.10000000000002
9406,M24266,M,2189.0,15.6,186.0,0,24.69999999999999,35.10000000000002
9407,L56587,L,1435.0,50.1,189.0,0,24.80000000000001,35.30000000000001
9408,H38822,H,1637.0,34.5,191.0,0,24.899999999999977,35.39999999999998
9409,,L,1664.0,28.3,,0,25.0,35.5
9410,M24270,M,1666.0,31.0,198.0,0,25.0,35.5
9411,L56591,L,1404.0,46.6,201.0,0,25.0,35.5
9412,L56592,L,1702.0,26.7,,0,25.0,35.5
9413,L56593,L,1439.0,44.9,205.0,0,25.100000000000023,35.60000000000002
9414,L56594,L,1354.0,53.9,207.0,1,25.100000000000023,35.60000000000002
9415,M24275,M,1361.0,44.2,0.0,0,25.19999999999999,35.69999999999999
9416,M24276,M,1463.0,45.9,3.0,0,25.100000000000023,35.5
9417,H38831,H,1515.0,43.8,6.0,0,25.100000000000023,35.39999999999998
9418,L56598,L,1432.0,46.2,11.0,0,25.0,35.39999999999998
9419,L56599,L,1911.0,22.0,13.0,0,25.0,35.39999999999998
9420,L56600,L,1472.0,42.0,15.0,0,25.0,
9421,M24281,M,1382.0,54.5,17.0,0,25.100000000000023,35.5
9422,L56602,L,1665.0,29.6,20.0,0,25.100000000000023,35.5
9423,L56603,L,1676.0,30.5,,0,25.100000000000023,35.5
9424,M24284,M,1585.0,33.0,24.0,0,25.0,35.5
9425,M24285,M,1415.0,46.3,27.0,0,25.100000000000023,35.60000000000002
9426,L56606,L,1341.0,55.7,30.0,0,25.100000000000023,35.69999999999999
9427,L56607,L,1540.0,34.8,32.0,0,25.19999999999999,35.80000000000001
9428,H38842,H,1837.0,28.4,34.0,0,25.19999999999999,35.80000000000001
9429,L56609,L,1498.0,36.0,39.0,0,25.19999999999999,35.80000000000001
9430,L56610,L,,28.8,41.0,0,25.100000000000023,35.69999999999999
9431,L56611,L,1430.0,57.0,43.0,0,25.0,35.60000000000002
9432,L56612,L,1619.0,40.1,45.0,0,25.0,35.69999999999999
9433,M24293,M,1430.0,51.9,47.0,0,25.0,35.69999999999999
9434,L56614,L,1626.0,33.3,50.0,0,25.0,35.60000000000002
9435,L56615,L,1443.0,49.3,52.0,0,25.0,35.69999999999999
9436,L56616,L,1481.0,42.5,54.0,0,25.0,35.60000000000002
9437,M24297,M,1527.0,43.0,,0,25.100000000000023,
9438,M24298,M,1315.0,56.8,59.0,0,25.100000000000023,35.69999999999999
9439,M24299,M,1433.0,48.2,62.0,0,25.100000000000023,35.80000000000001
9440,,M,1378.0,53.5,65.0,0,25.100000000000023,35.80000000000001
9441,L56621,L,1432.0,43.4,68.0,0,25.100000000000023,35.80000000000001
9442,M24302,M,1394.0,47.9,70.0,0,25.100000000000023,35.80000000000001
9443,H38857,H,1411.0,53.8,73.0,0,25.0,35.80000000000001
9444,L56624,L,2136.0,15.9,78.0,0,25.100000000000023,35.89999999999998
9445,M24305,M,1446.0,45.8,80.0,0,25.19999999999999,36.0
9446,H38860,H,1388.0,53.5,83.0,0,25.100000000000023,35.89999999999998
9447,M24307,M,1323.0,51.7,88.0,0,25.100000000000023,35.89999999999998
9448,L56628,L,1780.0,29.3,91.0,0,25.19999999999999,36.0
9449,M24309,M,1434.0,41.8,93.0,0,25.100000000000023,35.80000000000001
9450,M24310,M,1494.0,42.6,96.0,0,25.0,35.69999999999999
9451,H38865,H,1536.0,39.6,99.0,0,25.0,35.69999999999999
9452,M24312,M,1392.0,53.4,104.0,0,25.0,35.69999999999999
9453,H38867,H,1360.0,56.8,107.0,0,25.19999999999999,
9454,L56634,L,1583.0,35.4,112.0,0,25.399999999999977,36.19999999999999
9455,L56635,L,,20.2,114.0,0,25.5,36.19999999999999
9456,,L,1630.0,33.3,116.0,0,25.5,36.30000000000001
9457,M24317,M,1692.0,26.7,118.0,0,25.5,36.30000000000001
9458,L56638,L,1417.0,40.6,,0,25.399999999999977,36.10000000000002
9459,L56639,L,1579.0,36.1,123.0,0,25.399999999999977,36.10000000000002
9460,M24320,M,1399.0,45.2,125.0,0,25.399999999999977,36.19999999999999
9461,M24321,M,1414.0,46.4,128.0,0,25.399999999999977,36.19999999999999
9462,L56642,L,,40.1,131.0,0,25.5,36.30000000000001
9463,M24323,M,,36.8,133.0,0,25.5,36.30000000000001
9464,L56644,L,1440.0,48.2,136.0,0,25.600000000000023,36.39999999999998
9465,M24325,M,1460.0,43.8,138.0,0,25.600000000000023,36.39999999999998
9466,L56646,L,1471.0,48.0,141.0,0,25.600000000000023,36.39999999999998
9467,L56647,L,,27.6,143.0,0,25.600000000000023,
9468,L56648,L,1375.0,55.4,145.0,0,25.600000000000023,36.39999999999998
9469,L56649,L,,33.2,147.0,0,25.600000000000023,36.39999999999998
9470,H38884,H,1439.0,47.1,149.0,0,25.600000000000023,36.39999999999998
9471,M24331,M,1774.0,27.5,,0,25.600000000000023,36.39999999999998
9472,M24332,M,,48.3,157.0,0,25.69999999999999,36.39999999999998
9473,L56653,L,1446.0,40.0,160.0,0,25.69999999999999,
9474,M24334,M,1455.0,46.8,162.0,0,25.69999999999999,36.60000000000002
9475,L56655,L,,41.9,165.0,0,25.80000000000001,36.60000000000002
9476,M24336,M,1692.0,31.9,167.0,0,25.80000000000001,36.60000000000002
9477,M24337,M,1693.0,33.3,170.0,0,25.80000000000001,36.60000000000002
9478,L56658,L,1890.0,24.0,173.0,0,25.80000000000001,36.60000000000002
9479,H38893,H,1600.0,33.5,175.0,0,25.899999999999977,36.60000000000002
9480,M24340,M,1434.0,43.8,,0,25.899999999999977,36.60000000000002
9481,L56661,L,1365.0,50.9,183.0,0,25.899999999999977,36.60000000000002
9482,H38896,H,1309.0,57.4,185.0,0,25.80000000000001,36.60000000000002
9483,H38897,H,1546.0,35.3,190.0,0,25.899999999999977,36.60000000000002
9484,L56664,L,1663.0,33.7,195.0,0,25.899999999999977,36.60000000000002
9485,L56665,L,1589.0,34.2,197.0,0,25.899999999999977,36.60000000000002
9486,M24346,M,1472.0,46.0,199.0,0,25.899999999999977,36.60000000000002
9487,L56667,L,1583.0,39.8,202.0,0,25.899999999999977,36.60000000000002
9488,M24348,M,1567.0,34.5,204.0,0,25.899999999999977,36.60000000000002
9489,L56669,L,1407.0,41.9,207.0,0,25.899999999999977,36.69999999999999
9490,M24350,M,1418.0,44.7,209.0,0,26.0,36.69999999999999
9491,M24351,M,1489.0,40.7,212.0,0,26.0,36.69999999999999
9492,L56672,L,1586.0,36.6,215.0,0,26.100000000000023,36.89999999999998
9493,L56673,L,1398.0,55.4,217.0,1,26.100000000000023,
9494,L56674,L,1516.0,41.4,219.0,0,26.19999999999999,36.89999999999998
9495,H38909,H,1373.0,44.8,221.0,0,26.30000000000001,
9496,M24356,M,1349.0,50.4,226.0,0,26.19999999999999,37.0
9497,H38911,H,1443.0,40.3,0.0,0,26.100000000000023,36.89999999999998
9498,H38912,H,1542.0,36.1,5.0,0,26.19999999999999,37.10000000000002
9499,L56679,L,1534.0,37.7,10.0,0,26.19999999999999,37.10000000000002
9500,L56680,L,1697.0,30.6,12.0,0,26.19999999999999,37.19999999999999
9501,L56681,L,1396.0,47.4,14.0,0,26.30000000000001,37.30000000000001
9502,L56682,L,1495.0,49.2,16.0,0,26.30000000000001,37.19999999999999
9503,M24363,M,1551.0,44.8,18.0,0,26.19999999999999,37.30000000000001
9504,L56684,L,1440.0,47.0,21.0,0,26.19999999999999,37.30000000000001
9505,L56685,L,1429.0,40.1,23.0,0,26.19999999999999,37.30000000000001
9506,H38920,H,1548.0,41.6,,0,26.30000000000001,37.39999999999998
9507,L56687,L,1505.0,38.8,,0,26.30000000000001,37.5
9508,,L,1611.0,36.4,32.0,0,26.19999999999999,37.39999999999998
9509,M24369,M,1502.0,39.8,,0,26.19999999999999,37.39999999999998
9510,M24370,M,1504.0,43.3,37.0,0,26.19999999999999,37.39999999999998
9511,L56691,L,1449.0,40.7,40.0,0,26.100000000000023,37.30000000000001
9512,L56692,L,1575.0,37.8,42.0,0,26.0,37.19999999999999
9513,M24373,M,1598.0,33.4,44.0,0,26.0,37.19999999999999
9514,L56694,L,1416.0,45.9,47.0,0,26.0,37.10000000000002
9515,L56695,L,1682.0,28.8,49.0,0,26.0,37.19999999999999
9516,L56696,L,1341.0,54.5,51.0,0,25.899999999999977,37.10000000000002
9517,L56697,L,1523.0,39.1,53.0,0,25.899999999999977,37.10000000000002
